"id";"content";"from_source";"link";"map_location";"time";"type";"user_name"
1032;"Watched ??????/ ??????/tan jing?Nine girl??????/singer?????yuexi Du";"YouTube";"https://www.youtube.com/watch?v=qIqQUN_2zLk";"";"Sep 8, 2018, 9:53:23 PM EDT";"YouTube";"kevin"
1033;"arched for ?? ??";"YouTube";"https://www.youtube.com/results?search_query=%E4%B9%9D%E5%84%BF+%E8%B0%AD%E6%99%B6";"";"Sep 8, 2018, 9:53:20 PM EDT";"YouTube";"kevin"
1034;"Watched ????????????vs.??????????????????????? 20180907?????";"YouTube";"https://www.youtube.com/watch?v=2wWH4haQOko";"";"Sep 8, 2018, 6:21:03 PM EDT";"YouTube";"kevin"
1035;"Watched HD2018 08 13??????????????????  ????????????????? China GRT Official Channel??????";"YouTube";"https://www.youtube.com/watch?v=eZYHP5J6Ipc";"";"Sep 8, 2018, 5:52:21 PM EDT";"YouTube";"kevin"
1036;"Watched HD2018 06 04????????????????????????????????? China GRT Official Channel??????";"YouTube";"https://www.youtube.com/watch?v=75yOpQwkhQc";"";"Sep 8, 2018, 5:09:11 PM EDT";"YouTube";"kevin"
1037;"Watched HD2018 09 03?????????????????????????????????? China GRT Official Channel??????";"YouTube";"https://www.youtube.com/watch?v=xFoAtdXmM1Y";"";"Sep 8, 2018, 4:25:56 PM EDT";"YouTube";"kevin"
1038;"Watched https://www.youtube.com/watch?v=369dOcV2EWw";"YouTube";"https://www.youtube.com/watch?v=369dOcV2EWw";"";"Sep 8, 2018, 4:25:51 PM EDT";"YouTube";"kevin"
1039;"Watched https://www.youtube.com/watch?v=TdKQ8MFiwxg";"YouTube";"https://www.youtube.com/watch?v=TdKQ8MFiwxg";"";"Sep 8, 2018, 3:43:32 PM EDT";"YouTube";"kevin"
1040;"Watched https://www.youtube.com/watch?v=6mtKWCCj8pk";"YouTube";"https://www.youtube.com/watch?v=6mtKWCCj8pk";"";"Sep 8, 2018, 2:54:45 PM EDT";"YouTube";"kevin"
1041;"Watched ??????????????????????????????????????? 20180905?????";"YouTube";"https://www.youtube.com/watch?v=ybPowglXjsc";"";"Sep 6, 2018, 2:04:32 PM EDT";"YouTube";"kevin"
1042;"Watched ??????????3????????????????????????????????? 20180906?????";"YouTube";"https://www.youtube.com/watch?v=6DVinj6sOwA";"";"Sep 6, 2018, 1:11:02 PM EDT";"YouTube";"kevin"
1043;"Watched ???????????????????????????????????? 20180906?????";"YouTube";"https://www.youtube.com/watch?v=sVp6f3ejEMI";"";"Sep 6, 2018, 12:26:59 PM EDT";"YouTube";"kevin"
1044;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E5%B0%91%E5%BA%B7%E6%88%98%E6%83%85%E5%AE%A4";"";"Sep 6, 2018, 12:26:55 PM EDT";"YouTube";"kevin"
1045;"arched for ???";"YouTube";"https://www.youtube.com/results?search_query=%E5%88%98%E5%BC%BA%E4%B8%9C";"";"Sep 6, 2018, 12:26:31 PM EDT";"YouTube";"kevin"
1046;"Watched ????? | ?????????????????????????????????????????????????????????????20180905?????";"YouTube";"https://www.youtube.com/watch?v=0BswpvW3F3s";"";"Sep 6, 2018, 12:18:54 PM EDT";"YouTube";"kevin"
1047;"Watched ??????????? ??????????";"YouTube";"https://www.youtube.com/watch?v=SwYuawz-utw";"";"Sep 6, 2018, 12:18:04 PM EDT";"YouTube";"kevin"
1048;"Watched ???""???“?????????”????“?????20180905?434??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=YmghGVUtWYs";"";"Sep 6, 2018, 11:57:23 AM EDT";"YouTube";"kevin"
1049;"Watched Gorillaz - Feel Good Inc. (Bass Cover) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=EWuzUyvpm8E";"";"Sep 6, 2018, 11:57:13 AM EDT";"YouTube";"kevin"
1050;"Watched ????”???“???????????????”???“???20180813?420??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=r_YWMIeL8TA";"";"Sep 5, 2018, 5:18:56 PM EDT";"YouTube";"kevin"
1051;"Watched ??????????????????“??”?????20180824?427??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=-OPq-BR-c5M";"";"Sep 5, 2018, 4:57:11 PM EDT";"YouTube";"kevin"
1052;"Watched ???????“????”?????????????????20180831?431??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=VShPV8f7DQg";"";"Sep 5, 2018, 4:36:23 PM EDT";"YouTube";"kevin"
1053;"Watched ?????????????600??“????”??????????20180903?432??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=uLkJYaJVxKI";"";"Sep 5, 2018, 4:16:18 PM EDT";"YouTube";"kevin"
1054;"Watched ???“??”??????“???????”????20180904?433??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=MeOFvI7OkUQ";"";"Sep 5, 2018, 3:55:25 PM EDT";"YouTube";"kevin"
1055;"Watched Kahoot! for businesses: make training and presentations fun and engaging!Kahoot!";"YouTube";"https://www.youtube.com/watch?v=KQRpKhZkVt0";"";"Sep 4, 2018, 8:03:06 PM EDT";"YouTube";"kevin"
1056;"Watched CACM Dec. 2016 - Interactive Visualization of 3D Scanned Mummies at Public VenuesAssociation for Computing Machinery (ACM)";"YouTube";"https://www.youtube.com/watch?v=tI_sJuA2LWg";"";"Sep 4, 2018, 6:26:23 PM EDT";"YouTube";"kevin"
1057;"Watched The 1984 Olympic Message Systemstolowy";"YouTube";"https://www.youtube.com/watch?v=W6UYpXc4czM";"";"Aug 28, 2018, 4:25:58 PM EDT";"YouTube";"kevin"
1058;"Watched The Mother of All Demos, presented by Douglas Engelbart (1968)MarcelVEVO";"YouTube";"https://www.youtube.com/watch?v=yJDv-zdhzMY";"";"Aug 28, 2018, 4:24:55 PM EDT";"YouTube";"kevin"
1059;"Watched ?????????????????????????????????????? 20180824?????";"YouTube";"https://www.youtube.com/watch?v=fCLMdLy4_AA";"";"Aug 26, 2018, 9:59:38 PM EDT";"YouTube";"kevin"
1060;"Watched The Cabin In The Woods????(???????";"YouTube";"https://www.youtube.com/watch?v=mfuIaP3undc";"";"Aug 26, 2018, 6:02:27 PM EDT";"YouTube";"kevin"
1061;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E6%9E%97%E9%97%B4%E5%B0%8F%E5%B1%8B";"";"Aug 26, 2018, 5:58:43 PM EDT";"YouTube";"kevin"
1062;"Watched ?????????????????????????????????????? 20180824?????";"YouTube";"https://www.youtube.com/watch?v=fCLMdLy4_AA";"";"Aug 24, 2018, 11:17:31 AM EDT";"YouTube";"kevin"
1063;"Watched ????????????823???????????????????????? 20180823?????";"YouTube";"https://www.youtube.com/watch?v=bSWDGrlRerM";"";"Aug 24, 2018, 11:06:25 AM EDT";"YouTube";"kevin"
1064;"Watched ?????????????????????????????????? 20180823?????";"YouTube";"https://www.youtube.com/watch?v=sgwwuAx1uz4";"";"Aug 24, 2018, 11:04:43 AM EDT";"YouTube";"kevin"
1065;"Watched ?????????823??AIT?????????????????? 20180823?????";"YouTube";"https://www.youtube.com/watch?v=7Tj7KsoEEMY";"";"Aug 24, 2018, 10:59:58 AM EDT";"YouTube";"kevin"
1066;"Watched ????????????????????????????16?????????? 20180823?????";"YouTube";"https://www.youtube.com/watch?v=PuFu9_0VXDg";"";"Aug 24, 2018, 10:14:48 AM EDT";"YouTube";"kevin"
1067;"Watched ????????????823???????????????????????? 20180823?????";"YouTube";"https://www.youtube.com/watch?v=bSWDGrlRerM";"";"Aug 23, 2018, 4:23:37 PM EDT";"YouTube";"kevin"
1068;"Watched ????70???3??????????????????????????? 20180822?????";"YouTube";"https://www.youtube.com/watch?v=Tnsai2F7poo";"";"Aug 23, 2018, 4:10:29 PM EDT";"YouTube";"kevin"
1069;"Watched ??“????”???????????????????20180822?426??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=nHGOO9Yfn5A";"";"Aug 23, 2018, 4:10:08 PM EDT";"YouTube";"kevin"
1070;"Watched ??????????????????????????????? 20180822?????";"YouTube";"https://www.youtube.com/watch?v=Kbh3c-aGiHk";"";"Aug 23, 2018, 3:56:46 PM EDT";"YouTube";"kevin"
1071;"Watched ???????????????1500?????????????????? 20180822?????";"YouTube";"https://www.youtube.com/watch?v=kUrFivKLcqI";"";"Aug 23, 2018, 3:47:18 PM EDT";"YouTube";"kevin"
1072;"Searched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E5%B0%91%E5%BA%B7%E6%88%98%E6%83%85%E5%AE%A4";"";"Aug 23, 2018, 3:47:04 PM EDT";"YouTube";"kevin"
1073;"Watched The amazing world of gumball ""THE DIET"" full episodeLaela Walker";"YouTube";"https://www.youtube.com/watch?v=3e1xbM43kwc";"";"Aug 23, 2018, 3:46:58 PM EDT";"YouTube";"kevin"
1074;"Watched The Amazing World of Gumball | The Understanding | Part 3TAWOG Previews";"YouTube";"https://www.youtube.com/watch?v=bnoHWk2oKlc";"";"Aug 23, 2018, 3:43:02 PM EDT";"YouTube";"kevin"
1075;"Watched ????????????????????????????20180815?422??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=JhewIfTRNbs";"";"Aug 16, 2018, 12:14:09 PM EDT";"YouTube";"kevin"
1076;"Watched The Amazing World of Gumball | The Understanding | Part 1TAWOG Previews";"YouTube";"https://www.youtube.com/watch?v=ry6DfJyMXN4";"";"Aug 16, 2018, 12:02:55 AM EDT";"YouTube";"kevin"
1077;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E9%98%85%E5%90%8E%E5%8D%B3%E7%9E%8E";"";"Aug 13, 2018, 6:46:19 PM EDT";"YouTube";"kevin"
1078;"Watched The Amazing World of Gumball | The Spinoffs | Part 1TAWOG Previews";"YouTube";"https://www.youtube.com/watch?v=OAD-1zRtqX4";"";"Aug 13, 2018, 1:58:14 PM EDT";"YouTube";"kevin"
1079;"Watched The Amazing World of Gumball | House Guests | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=eloeS8fol8Q";"";"Aug 12, 2018, 7:36:54 PM EDT";"YouTube";"kevin"
1080;"Watched The Amazing World of Gumball | Penny Leaves Her Shell | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=IG-BGlok2Ds";"";"Aug 12, 2018, 7:35:48 PM EDT";"YouTube";"kevin"
1081;"Watched Dreams - Fleetwood Mac (groovy ukulele cover)Ariel McCleary";"YouTube";"https://www.youtube.com/watch?v=03gVfVoV7Xc";"";"Aug 11, 2018, 10:43:47 PM EDT";"YouTube";"kevin"
1082;"Watched Viva la Vida - Coldplay (groovy ukulele cover)Ariel McCleary";"YouTube";"https://www.youtube.com/watch?v=FtVk03lrJjg";"";"Aug 11, 2018, 10:39:46 PM EDT";"YouTube";"kevin"
1083;"Watched My Way - Frank Sinatra (ukulele cover)Ariel McCleary";"YouTube";"https://www.youtube.com/watch?v=S_IL3x2q2sk";"";"Aug 11, 2018, 10:34:42 PM EDT";"YouTube";"kevin"
1084;"Watched New Rules - Dua Lipa (ukulele cover)Ariel McCleary";"YouTube";"https://www.youtube.com/watch?v=2Wy3NbGChpU";"";"Aug 11, 2018, 10:29:31 PM EDT";"YouTube";"kevin"
1085;"Watched Stay - Post Malone (ukulele cover)Ariel McCleary";"YouTube";"https://www.youtube.com/watch?v=d1_xzLBX4-c";"";"Aug 11, 2018, 10:27:17 PM EDT";"YouTube";"kevin"
1086;"Watched ???S3 ?24? ?? ??????????????????1????";"YouTube";"https://www.youtube.com/watch?v=ofMDWwS2X38";"";"Aug 11, 2018, 8:17:32 PM EDT";"YouTube";"kevin"
1087;"Searched for ???";"YouTube";"https://www.youtube.com/results?search_query=%E5%9C%86%E6%A1%8C%E6%B4%BE";"";"Aug 11, 2018, 8:17:04 PM EDT";"YouTube";"kevin"
1088;"Watched ??Full2018????????4?????????? 74??????????? Sing?China 0810?????????????SING!CHINA Official Channel";"YouTube";"https://www.youtube.com/watch?v=52Usyhf3ji0";"";"Aug 11, 2018, 8:16:42 PM EDT";"YouTube";"kevin"
1089;"Watched ?FULL?????????3?:???????? ??????SING!CHINA EP.3 20160729 [????????1080P] ??? ?? ?? ??????????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=kYHZ0ppgbtE";"";"Aug 11, 2018, 8:16:03 PM EDT";"YouTube";"kevin"
1090;"Watched ?FULL???????2??1?: ????????????? ?????????????? SING!CHINA S2 EP.1 20170714 [??????HD]???????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=7BNBSArUXvo";"";"Aug 11, 2018, 8:15:17 PM EDT";"YouTube";"kevin"
1091;"Searched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E6%AD%8C%E5%A3%B0";"";"Aug 11, 2018, 8:15:06 PM EDT";"YouTube";"kevin"
1092;"Watched The kitten lives on the street and sleeps on my sneakersRobin Seplut";"YouTube";"https://www.youtube.com/watch?v=30wT8ZJOeDA";"";"Aug 10, 2018, 9:02:46 PM EDT";"YouTube";"kevin"
1093;"Watched The Amazing World Of Gumball | The Wattersons Origin Stories | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=OuQ1K6GjEDc";"";"Aug 9, 2018, 8:15:08 PM EDT";"YouTube";"kevin"
1094;"Watched The Amazing World of Gumball | Anais On the Loose! | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=Ym4K9YJfYhU";"";"Aug 9, 2018, 8:12:02 PM EDT";"YouTube";"kevin"
1095;"Watched ????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=Gj0UlqWMnQc";"";"Aug 2, 2018, 4:38:44 PM EDT";"YouTube";"kevin"
1096;"Watched The Amazing World of Gumball | The Shrinking Potion | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=4ZZ_OBPUbRQ";"";"Jul 31, 2018, 6:02:25 PM EDT";"YouTube";"kevin"
1097;"Watched ?????“?”????????????????20180608?385??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=NP5t5h5fzqE";"";"Jul 30, 2018, 3:55:29 PM EDT";"YouTube";"kevin"
1098;"Watched ????????“709""???????????“???”????20180709?400??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=7dFRMmg3sSs";"";"Jul 30, 2018, 3:33:00 PM EDT";"YouTube";"kevin"
1099;"Watched ?????“????”????????????????????20180718?406??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=lB3FHNrIW74";"";"Jul 30, 2018, 3:30:27 PM EDT";"YouTube";"kevin"
1100;"Watched ???????“??”??????????????????20180725?410??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=II3DtDjyKZw";"";"Jul 30, 2018, 2:44:12 PM EDT";"YouTube";"kevin"
1101;"Watched ?????????????????“????”?20180727?411??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=AzW69CQN8r4";"";"Jul 30, 2018, 2:22:58 PM EDT";"YouTube";"kevin"
1102;"Watched Berserk ????? III??  ????? Golden Age Arc movie IIIWaver Wong";"YouTube";"https://www.youtube.com/watch?v=Kr3XYalXhUs";"";"Jul 25, 2018, 12:42:35 PM EDT";"YouTube";"kevin"
1103;"Watched ????????Humpty Dumpty";"YouTube";"https://www.youtube.com/watch?v=Z3N9hYAj4jM";"";"Jul 25, 2018, 12:42:27 PM EDT";"YouTube";"kevin"
1104;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E5%89%91%E9%A3%8E%E4%BC%A0%E5%A5%87";"";"Jul 25, 2018, 12:42:17 PM EDT";"YouTube";"kevin"
1105;"Watched 19??????19?????!?20180720?407??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=UefWtTqAH_M";"";"Jul 24, 2018, 11:25:25 PM EDT";"YouTube";"kevin"
1106;"Watched ???????????“????”????????????20180723?408??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=e542H94Lp64";"";"Jul 24, 2018, 11:01:14 PM EDT";"YouTube";"kevin"
1107;"Watched ??????????????36???“??????”?20180724?409??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=UcXkaZqA8FU";"";"Jul 24, 2018, 10:41:53 PM EDT";"YouTube";"kevin"
1108;"Watched ????????Humpty Dumpty";"YouTube";"https://www.youtube.com/watch?v=Z3N9hYAj4jM";"";"Jul 24, 2018, 9:18:46 PM EDT";"YouTube";"kevin"
1109;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E5%89%91%E9%A3%8E%E4%BC%A0%E5%A5%872";"";"Jul 24, 2018, 9:14:01 PM EDT";"YouTube";"kevin"
1110;"Watched ??????06 ?????????????????????????";"YouTube";"https://www.youtube.com/watch?v=YPdhKM-t0lo";"";"Jul 22, 2018, 9:13:58 PM EDT";"YouTube";"kevin"
1111;"Watched ??????08 ?????????????See What";"YouTube";"https://www.youtube.com/watch?v=jAxSBBr8mdk";"";"Jul 22, 2018, 9:11:37 PM EDT";"YouTube";"kevin"
1112;"Searched for ??";"YouTube";"https://www.youtube.com/results?search_query=%E7%9E%8E%E7%9C%8B";"";"Jul 22, 2018, 9:09:48 PM EDT";"YouTube";"kevin"
1113;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E9%98%85%E5%90%8E%E5%8D%B3%E7%9E%8E";"";"Jul 22, 2018, 9:09:10 PM EDT";"YouTube";"kevin"
1114;"Searched for ??????";"YouTube";"https://www.youtube.com/results?search_query=%E9%98%85%E5%90%8E%E5%8D%B3%E7%9E%8E%E5%8D%B0%E5%BA%A6";"";"Jul 22, 2018, 9:08:59 PM EDT";"YouTube";"kevin"
1115;"Watched ?????? 24 ????????????????????????";"YouTube";"https://www.youtube.com/watch?v=IbObk10koao";"";"Jul 22, 2018, 8:45:53 PM EDT";"YouTube";"kevin"
1116;"Watched ????  ???????????, ??????????? ??????";"YouTube";"https://www.youtube.com/watch?v=OFyTRIGqVuU";"";"Jul 20, 2018, 9:06:29 PM EDT";"YouTube";"kevin"
1117;"Watched ????vs???????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=A5_AayirvYA";"";"Jul 20, 2018, 8:57:26 PM EDT";"YouTube";"kevin"
1118;"Watched How To Play Amazingly Easy 1625 Jazz Walking Bass Guitar Jazz Lines & Riffs EricBlackmonGuitarEricBlackmonGuitar";"YouTube";"https://www.youtube.com/watch?v=aR3DGHoohc8";"";"Jul 20, 2018, 2:55:34 PM EDT";"YouTube";"kevin"
1119;"Searched for jazz bass";"YouTube";"https://www.youtube.com/results?search_query=jazz+bass";"";"Jul 20, 2018, 2:55:15 PM EDT";"YouTube";"kevin"
1120;"Watched Queen - Another One Bites The Dust (Bass Only) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=zwyikARmfWE";"";"Jul 20, 2018, 2:54:27 PM EDT";"YouTube";"kevin"
1121;"Watched Audioslave - Be Yourself (Bass Only) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=mFiDI4uBz1Y";"";"Jul 20, 2018, 2:52:53 PM EDT";"YouTube";"kevin"
1122;"Watched Gorillaz - Feel Good Inc. (Bass Cover) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=EWuzUyvpm8E";"";"Jul 20, 2018, 2:49:54 PM EDT";"YouTube";"kevin"
1123;"Watched 50 Bass Intros (One Take Medley) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=9eX6_sqHYFI";"";"Jul 20, 2018, 2:48:54 PM EDT";"YouTube";"kevin"
1124;"Searched for bass";"YouTube";"https://www.youtube.com/results?search_query=bass";"";"Jul 20, 2018, 2:48:35 PM EDT";"YouTube";"kevin"
1125;"Watched BRIGITTE GODMACE (OVERWATCH ANIMATION)dopatwo";"YouTube";"https://www.youtube.com/watch?v=qwjOFkuDV1k";"";"Jul 20, 2018, 2:35:38 PM EDT";"YouTube";"kevin"
1126;"Watched ENEMY SYMMETRA (OVERWATCH ANIMATION)dopatwo";"YouTube";"https://www.youtube.com/watch?v=gAkRaZ04pZE";"";"Jul 20, 2018, 2:32:55 PM EDT";"YouTube";"kevin"
1127;"Watched ?????#93: ?????????????outlooker???";"YouTube";"https://www.youtube.com/watch?v=E9bIxpMjDtc";"";"Jul 20, 2018, 2:24:25 PM EDT";"YouTube";"kevin"
1128;"Watched ???? - ??????????? ?2????? ????Cute _share";"YouTube";"https://www.youtube.com/watch?v=rmHjUZ5CamE";"";"Jul 20, 2018, 2:23:36 PM EDT";"YouTube";"kevin"
1129;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%A4%A7%E5%BC%A0%E4%BC%9F+%E6%B6%88%E7%81%AD";"";"Jul 20, 2018, 2:23:22 PM EDT";"YouTube";"kevin"
1130;"Watched ?? The Flowers??? Extinguish?Official Music Video???? ROCK RECORDS";"YouTube";"https://www.youtube.com/watch?v=mTrR1lexQWA";"";"Jul 20, 2018, 2:20:38 PM EDT";"YouTube";"kevin"
1131;"Watched 2017-02-18 ???????? - ? + ?? / ?? + ???? + ?? + ?? + ??? (Part 4)Min Mun";"YouTube";"https://www.youtube.com/watch?v=KJYd3-ql8kg";"";"Jul 20, 2018, 2:20:26 PM EDT";"YouTube";"kevin"
1132;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E8%8E%AB%E6%96%87%E8%94%9A+%E6%B6%88%E7%81%AD";"";"Jul 20, 2018, 2:20:12 PM EDT";"YouTube";"kevin"
1133;"Watched ??? Karen Mok??? Extinguish?Official Music Video???? ROCK RECORDS";"YouTube";"https://www.youtube.com/watch?v=KtZQOF6dc-0";"";"Jul 20, 2018, 2:17:39 PM EDT";"YouTube";"kevin"
1134;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E8%8E%AB%E6%96%87%E8%94%9A+%E9%9D%99%E6%AD%A2";"";"Jul 20, 2018, 2:17:26 PM EDT";"YouTube";"kevin"
1135;"Watched ???????????--??   (??)?????";"YouTube";"https://www.youtube.com/watch?v=cLhyPD-1FEs";"";"Jul 20, 2018, 2:15:40 PM EDT";"YouTube";"kevin"
1136;"Watched ??????? - ??? ??? ????Wen In Ng";"YouTube";"https://www.youtube.com/watch?v=odMvl1LNqPo";"";"Jul 20, 2018, 2:11:00 PM EDT";"YouTube";"kevin"
1137;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%A4%A7%E5%BC%A0%E4%BC%9F+%E9%9D%99%E6%AD%A2";"";"Jul 20, 2018, 2:10:46 PM EDT";"YouTube";"kevin"
1138;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%A4%A7%E5%BC%A0%E4%BC%9F+%E9%95%9C%E5%AD%90";"";"Jul 20, 2018, 2:10:38 PM EDT";"YouTube";"kevin"
1139;"Watched ???????  ???Anran Wang";"YouTube";"https://www.youtube.com/watch?v=XFKDGAT2kaQ";"";"Jul 20, 2018, 2:10:02 PM EDT";"YouTube";"kevin"
1140;"Watched Hi? 141204 ??? ??????? ????????? ?????? ??????Hi? - ??? Say Hi?The Hit of China Officia";"YouTube";"https://www.youtube.com/watch?v=3uDqj6uZ8gI";"";"Jul 20, 2018, 2:05:57 PM EDT";"YouTube";"kevin"
1141;"Searched for ??? ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%A4%A7%E5%BC%A0%E4%BC%9F+%E7%88%B1%E7%98%BE";"";"Jul 20, 2018, 2:05:50 PM EDT";"YouTube";"kevin"
1142;"Watched https://www.youtube.com/watch?v=e-fR1yrRCL";"YouTube";"https://www.youtube.com/watch?v=e-fR1yrRCLM";"";"Jul 20, 2018, 2:01:25 PM EDT";"YouTube";"kevin"
1143;"Watched https://www.youtube.com/watch?v=tpdRqnghV8s";"YouTube";"https://www.youtube.com/watch?v=tpdRqnghV8s";"";"Jul 20, 2018, 1:58:41 PM EDT";"YouTube";"kevin"
1144;"Searched for ????";"YouTube";"https://www.youtube.com/results?search_query=%E6%98%8E%E6%97%A5%E4%B9%8B%E5%AD%90";"";"Jul 20, 2018, 1:58:37 PM EDT";"YouTube";"kevin"
1145;"Watched ???????????????????????";"YouTube";"https://www.youtube.com/watch?v=V6nSbVDB3fw";"";"Jul 20, 2018, 12:40:35 PM EDT";"YouTube";"kevin"
1146;"Searched for ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%BF%BD%E6%82%A0";"";"Jul 20, 2018, 12:40:18 PM EDT";"YouTube";"kevin"
1147;"Watched Founder, Parents, Schooling & Intelligence [FUNNY MOMENTS] | Amazing World of Gumball (Season 6)KittenWispy";"YouTube";"https://www.youtube.com/watch?v=5eHGjdlFXc0";"";"Jul 20, 2018, 12:09:00 PM EDT";"YouTube";"kevin"
1148;"Watched ?????#91: ???????outlooker???";"YouTube";"https://www.youtube.com/watch?v=5JQDGCoAst8";"";"Jul 11, 2018, 6:08:27 PM EDT";"YouTube";"kevin"
1149;"Watched ????ElephantGym _ FINGER & ??Midway?Live on Megaport Festival?????Elephant Gym";"YouTube";"https://www.youtube.com/watch?v=saccx5dTmKU";"";"Jul 7, 2018, 8:41:07 AM EDT";"YouTube";"kevin"
1150;"Watched ?????????????????????????2018?7?4??398??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=WFUO5bvkyXQ";"";"Jul 6, 2018, 10:36:27 PM EDT";"YouTube";"kevin"
1151;"Watched ????????“????”????????????20180706?399??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=T66OFIr-J5I";"";"Jul 6, 2018, 10:12:57 PM EDT";"YouTube";"kevin"
1152;"Watched Red Hot Chili Peppers - Can't Stop (Bass Cover) (Play Along Tabs In Video)CoverSolutions";"YouTube";"https://www.youtube.com/watch?v=nNszif3eDTs";"";"Jul 4, 2018, 3:44:45 AM EDT";"YouTube";"kevin"
1153;"Searched for can't stop";"YouTube";"https://www.youtube.com/results?search_query=can%27t+stop";"";"Jul 4, 2018, 3:44:42 AM EDT";"YouTube";"kevin"
1154;"Watched Red Hot Chili Peppers - Can't Stop LyricsTomás Nastri";"YouTube";"https://www.youtube.com/watch?v=TIUwLfpufs0";"";"Jul 4, 2018, 3:44:31 AM EDT";"YouTube";"kevin"
1155;"Watched ????????“????”????“???”?20180703?397??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=dyariakQT2A";"";"Jul 4, 2018, 3:42:23 AM EDT";"YouTube";"kevin"
1156;"Watched ?????#87: ???????????outlooker???";"YouTube";"https://www.youtube.com/watch?v=xbmDflLvFTY";"";"Jul 3, 2018, 11:31:49 PM EDT";"YouTube";"kevin"
1157;"Watched ?????175? ?????? ?????????????";"YouTube";"https://www.youtube.com/watch?v=AyhIKZOSD9U";"";"Jul 3, 2018, 8:45:48 AM EDT";"YouTube";"kevin"
1158;"Watched ????????????????????20180620)-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=t2qE7AzQc_I";"";"Jul 3, 2018, 8:30:55 AM EDT";"YouTube";"kevin"
1159;"Watched Exploring Closed WATERPARK For Lost Treasure!! (Water Slide)Jiggin' With Jordan";"YouTube";"https://www.youtube.com/watch?v=Cu-QJUBDs7o";"";"Jul 3, 2018, 8:29:12 AM EDT";"YouTube";"kevin"
1160;"Watched Growing Up AsianDomics";"YouTube";"https://www.youtube.com/watch?v=lHdUFJCkAfQ";"";"Jul 3, 2018, 8:23:48 AM EDT";"YouTube";"kevin"
1161;"Searched for ???";"YouTube";"https://www.youtube.com/results?search_query=%E5%9C%86%E6%A1%8C%E6%B4%BE";"";"Jul 3, 2018, 8:23:12 AM EDT";"YouTube";"kevin"
